,회사명,거래소코드,회계년도,한계기업여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,직원증감률,자산대비_장기금융부채비율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
244,(주)위너지스,026260,2012.0,1,-4.41,-6917.61,811.43,40.74,-141.17,-21.6,-76.05,-175.77,-71.7,-87.18,59.26,140.4,-8.86,8.86,-71.28,10.37,3.66,7.44,15.25,13.1,-46.14,44.89,0.51,81.45,20.31,79.69,45.99,83.51,0.92,8580.49,3724.83,-8.87,41.0,201.94,0.54,1.5,0.62,0.84,4.43,1.39,279.12,3.32,0.88,3.51,0.7,0.0,0.0,0.0,-74601.0,500.0,-52.699444973930596,0.0,0.71,2826.0,20.30540037243948,18.889111690395026,-27.285540704738757,-9.386413440467495,8437.0,-69.10972647586863,4.614505996573386,-22.22222222222222,0.18889111690395027,0,1,-22.22222222222222,1150.943396226415,0.0,1,0,1,0,1,0.0,5935.0,-781774608.7388344,8.167756805621416,7353719671.716615,-0.35158461713298367,0,0.0,0.0,-258828.0,-0.001860514772598
245,광진실업(주),026910,2016.0,0,0.38,7274.71,236.69,11.05,-0.05,0.27,-0.04,-0.06,-0.05,-0.58,88.95,99.75,-0.62,0.62,0.53,14.56,0.61,1.82,4.15,3.2,789.05,52.21,52.92,109.26,70.25,29.75,889.05,247.02,55.08,45.66,29.06,31.08,15.07,21.45,0.92,1.34,11.94,2.95,13.25,4.16,3.08,7.66,1.92,2.09,1.26,3.61,0.0,0.0,23703.0,0.0,-18.148398546437928,0.0,0.15,3456.0,70.24546688047366,8.525965215246083,-4.688565449458017,-5.767905423315485,19371.0,-0.5587762799469163,-9.193464114378,-14.414414414414415,0.08525965215246084,1,0,-14.414414414414415,-88.35662009314704,1.0,1,0,1,0,1,0.0845953786547008,28474.0,-154526981358.19485,0.06138113708600749,-8374787221.70254,0.3161609677111026,2,3934.0,-0.0001036522044963,-83095.0,-0.0022280496035079
246,서울전자통신(주),027040,2012.0,1,-0.67,20868.0,2731.61,9.13,-7.36,-1.37,-6.73,-10.89,-7.84,-19.12,90.87,101.78,-1.0,2.38,-4.55,13.09,2.23,4.1,7.64,7.96,64.18,60.4,22.81,152.5,43.83,56.17,164.17,150.12,37.46,134.12,63.65,20.16,32.56,74.28,0.91,1.96,3.78,1.72,9.18,1.91,5.2,4.31,2.66,4.31,0.88,17.31,0.0,0.0,-12430.0,835.0,-55.22751497776307,1259.0,4.8,10026.0,43.82797831440856,8.14916565743593,-3.4058522874482797,86.8777304352516,48725.0,-14.52213750138706,-0.9675076518701688,-12.299854439592432,0.0814916565743593,0,0,-12.299854439592432,-13.904522280341656,0.0,1,0,1,0,0,0.08937908492020784,53922.0,-195183183662.1884,8.167756805621416,-6491518397.518621,0.1679877641092419,1,-1.0,-3.486339472514377e-09,-166326.0,-0.0002671859573244
247,(주)코리아나화장품,027050,2012.0,1,-10.65,37001.52,-315.52,58.33,5.8,-1.03,11.56,8.39,4.68,56.16,20.58,101.49,0.28,-0.32,11.23,13.06,-0.31,-1.27,6.59,6.59,329.11,31.85,32.52,46.73,74.54,25.46,364.41,242.97,60.16,103.35,29.5,18.74,2.13,2.86,1.0,1.35,4.89,3.94,32.86,4.67,9.69,9.38,1.47,1.94,2.23,33.56,0.0,0.0,24045.0,7109.0,-5.673496665576521,0.0,0.91,0.0,74.54332504571887,0.0,-16.136203063879652,9.94205750519296,66337.0,17.51101321585903,-7.479219131653192,3.927492447129909,0.0,1,0,3.927492447129909,-63.40752731687576,0.0,0,1,0,0,1,0.0,72557.0,-117662300069.44421,5.164150771386816,-37397004.370517746,0.09283582089552239,3,-13669.0,-3.078449163449164e-05,-83597.0,-0.000853831315445
248,(주)한화갤러리아타임월드,027390,2017.0,1,-1.93,68437.1,1933.0,58.33,-3.23,-1.12,-2.19,-4.39,-3.32,-35.59,40.97,102.2,-0.58,0.58,-1.8,8.49,0.55,0.79,3.48,3.7,709.26,20.27,38.3,25.43,49.24,50.76,803.17,48.12,14.57,38.14,196.78,-21.86,22.13,44.95,0.68,1.36,11.02,1.36,4.45,6.76,9.12,23.29,0.82,1.41,1.21,5.04,0.0,0.0,193345.0,0.0,59.90244502285164,5.0,2.33,22796.0,49.24403443230031,4.65882429880566,1.098991919237834,-4.486634669866347,390106.0,-2.0006182028193304,16.12537353264438,-20.72936660268714,0.046588242988056604,1,1,-20.72936660268714,-130.14316429807542,0.0,0,0,0,0,1,0.005315102141795458,240955.0,-88895338719.15216,-0.869557348137947,-1086677512.0155253,-0.6718366829171076,3,258130.0,0.0074625044476851,101625.0,0.0017167033250956
249,(주)상보,027580,2015.0,1,-0.53,25712.38,2753.89,11.79,-2.92,-0.78,-2.97,-9.08,-3.02,-57.87,88.21,100.89,-0.25,1.54,-1.4,9.71,1.47,2.33,3.22,3.42,425.59,51.05,27.22,104.3,30.81,69.19,502.59,94.51,25.86,126.06,51.31,-2.97,52.14,169.22,1.02,3.11,19.8,1.51,10.52,2.65,7.78,5.83,2.1,2.55,0.96,5.16,0.0,0.0,4701.0,0.0,-17.514841468303207,4996.0,0.66,21864.0,30.809616854982586,12.38297510831705,1.0669658445000314,0.008580376678536188,86423.0,-10.134800277529983,-21.27555494837228,-17.41176470588235,0.1238297510831705,1,0,-17.41176470588235,-1102.4844720496894,1.0,1,0,1,0,1,0.10522556459162362,54399.0,-185860981108.30823,-0.947472877343674,6793645398.3382845,-0.37404133256250366,0,-165936.0,-0.0009956535549836,-50502.0,-0.0010770419854601
250,(주)마니커,027740,2012.0,1,-1.31,19285.77,8501.7,4.19,-5.86,-4.08,-7.36,-25.27,-9.03,-70.15,95.81,103.76,-2.37,2.36,-4.39,7.0,2.21,4.21,6.71,7.24,123.83,43.21,12.51,76.09,27.79,72.21,218.28,84.67,6.21,289.04,207.16,-7.83,52.78,189.93,1.26,4.25,12.1,1.78,9.97,3.13,27.15,6.86,2.27,3.41,1.28,-2.63,0.0,0.0,21501.0,10306.0,-6.720203786455972,0.0,0.39,54119.0,27.77847702957835,17.925540724056837,7.273689858193072,29.44969681841347,172840.0,-5.048400792527597,-1.5510336178648003,58.536585365853654,0.17925540724056838,1,0,58.536585365853654,-45.726270644445286,0.0,0,0,1,0,1,0.15407803909416518,83865.0,-27213328920.52095,5.164150771386816,6825689775.015809,-2.025812334979257,0,-419.0,-7.676476770035235e-07,88310.0,1.3813726904508782e-05
251,세하(주),027970,2012.0,1,-1.04,80115.06,8011.93,10.62,5.8,-3.88,20.19,8.39,4.68,66.28,89.38,105.07,-7.27,4.68,23.91,9.38,4.12,5.13,7.86,7.63,101.9,25.2,21.26,33.69,35.12,64.88,194.52,50.4,1.19,251.1,129.99,-24.8,43.92,125.06,0.79,2.88,4.41,1.09,9.32,3.33,11.26,4.91,1.15,1.61,0.91,3.85,0.0,0.0,10150.0,0.0,112.51845290817832,0.0,1.14,20688.0,35.11968842353782,8.599111325405369,26.29426648608355,0.8249936211833413,179950.0,111.73540136613424,-8.831243602865916,-1.444043321299639,0.08599111325405369,0,0,-1.444043321299639,213.43283582089555,0.0,0,1,1,0,0,0.051202585422669644,84492.0,-24387016910.27002,5.164150771386816,684337629.513299,-1.7964602864225088,1,-20225.0,-5.101940354448645e-05,-136228.0,-0.0014871872232203
252,(주)미래SCI,028040,2012.0,1,-3.69,-6811.63,1831.33,-14.79,-75.15,-14.84,-34.49,-175.77,-34.54,-399.55,114.79,132.43,-7.44,8.7,-30.49,14.42,4.85,4.71,5.86,5.86,111.28,14.95,68.52,17.58,15.23,84.77,176.46,36.72,0.47,34.68,18.88,-50.26,68.82,451.88,0.46,3.01,5.32,0.54,23.73,9.75,4.48,12.92,0.54,0.56,0.57,-329.81,0.0,0.0,-23182.0,433.0,154.21364791761715,927.0,0.0,5431.0,15.231138246838203,11.842564326210205,-22.60568728377352,-14.456185097467664,39004.0,-68.96521082329942,-28.49959228051101,-48.837209302325576,0.11842564326210205,1,1,-48.837209302325576,-83.73493975903614,0.0,0,0,1,0,1,0.10553734404731793,6985.0,9644770218.311878,8.167756805621416,5484605319.904134,-2.6963803247858693,0,0.0,0.0,0.0,0.0
253,(주)휴맥스홀딩스,028080,2018.0,0,-15.71,-16239.37,931.95,0.0,-249.62,-8.82,-8.04,-8.97,-71.7,-218.3,0.0,277.37,11.11,29.65,-7.49,6.91,11.38,5.25,6.86,5.65,2517.78,6.64,0.0,16.55,91.17,8.83,2380.26,75.83,14.02,0.0,0.0,-2.12,8.53,9.35,0.02,0.02,0.5,0.18,0.0,0.44,0.0,1.39,0.02,26.23,0.13,37.54,0.0,0.0,59332.0,0.0,-20.333257104841895,0.0,0.0,0.0,91.17254737149852,0.0,-14.767842681230142,40.625,153282.0,-9.094884127678181,-21.239588437040666,-12.5,0.0,1,0,-12.5,-1102.4844720496894,0.0,1,1,0,0,1,0.0,149689.0,-2543080097.949299,6.732754082511984,-87019814.08354546,-0.09850645408091074,3,-482.0,-1.037717864441608e-05,696.0,1.3337924820498145e-05
254,삼성물산(주),028260,2016.0,0,0.67,494645.17,-1451.12,11.86,0.07,1.12,0.05,0.62,0.1,66.28,88.14,99.5,-0.12,-0.49,-0.27,9.41,-0.47,-0.59,2.93,2.81,3381.64,30.05,9.83,42.95,47.47,52.53,3311.89,90.84,18.35,299.72,138.92,-3.03,16.04,33.78,0.65,1.43,71.03,1.19,15.78,2.42,20.83,7.07,0.92,5.42,1.01,2.26,0.51,22.17,840971.0,0.0,47.09654451599947,35986.0,8.79,1406044.0,47.472820448456275,21.351923199869766,24.005811336814613,9.503115614812279,4512060.0,-15.296971077334353,-12.23603994633,-5.0895050895050895,0.21351923199869766,1,0,-5.0895050895050895,-895.1800890327803,1.0,0,1,1,0,1,0.11915001661444617,2648892.0,-223839160541.11035,19.768262029135204,1000828237.759546,-1.3365624103299856,1,-3580156.0,-0.0029149359127695,951312.0,0.0006511318096587
255,에이치엘비(주),028300,2012.0,1,-1.26,5282.07,1671.68,13.75,-15.96,-4.73,-17.83,-43.68,-19.73,-81.77,86.25,104.8,-6.44,3.24,-14.22,13.5,2.66,6.34,15.2,10.72,71.13,44.21,24.93,79.23,48.65,51.35,165.4,90.68,7.28,195.63,77.44,-4.54,33.85,69.58,1.12,2.6,5.02,1.96,14.49,3.08,9.26,6.33,2.16,2.97,1.12,-443.93,0.0,0.0,-114091.0,0.0,-17.57395928200006,0.0,0.0,2768.0,43.189275710284114,5.538215286114446,-7.870967741935483,-3.191331453169066,28057.0,1.8639988674437262,-25.714203515636235,58.536585365853654,0.05538215286114446,1,0,58.536585365853654,-19.950851005734048,0.0,1,1,1,0,1,0.031175949605163216,21586.0,-33951572053.90992,5.164150771386816,2787114845.089069,-0.10714926284002042,0,-1000.0,-4.677995098134842e-06,-127288.0,-0.0004798987805308
256,팬오션(주),028670,2012.0,1,-1.57,-27549.0,91001.99,-1.63,-8.62,-2.87,-6.59,-22.34,-8.45,-227.43,101.63,103.96,-3.16,2.31,-4.83,2.97,2.08,2.51,3.15,3.42,771.48,17.99,6.29,22.46,24.88,75.12,859.96,64.21,14.37,479.04,429.24,-10.03,60.4,242.78,0.76,2.58,26.32,1.09,17.75,3.82,70.18,13.43,1.0,1.05,1.71,44.93,0.0,0.0,771270.0,49299.0,72.74495715283297,35986.0,1.11,994407.0,24.879646420189026,15.10088012424426,24.005811336814613,9.503115614812279,4512060.0,-15.296971077334353,-12.23603994633,11.451681566624096,0.1510088012424426,0,0,11.451681566624096,1150.943396226415,0.0,0,0,1,0,0,0.041888648137575465,2648892.0,82059125843.57089,5.6802151150521105,1578735485.8080318,-2.7301151315822585,3,563417.0,-0.0004934765565994,-6173678.0,-0.0041565599308003
257,(주)광무,029480,2012.0,1,-2.69,2867.93,938.85,18.02,-25.96,-8.19,-19.16,-36.23,-27.9,-165.26,81.98,114.03,-11.65,2.28,-17.48,15.43,1.74,3.57,13.27,13.27,383.6,42.62,31.99,74.29,52.89,47.11,456.21,117.03,3.09,135.25,45.37,6.2,29.03,54.88,0.74,1.4,6.37,1.57,11.93,2.55,5.41,4.0,1.29,3.3,0.93,-180.48,0.0,0.0,-73135.0,810.0,-44.198451990795625,0.0,1.92,2790.0,52.890354729426946,5.000985857427091,-26.12196252400185,-31.210401630764146,32010.0,-21.93915343915344,-18.069676289767415,-13.157894736842104,0.05000985857427091,1,0,-13.157894736842104,-115.56847298175839,0.0,1,1,1,0,1,0.0,29508.0,-6830052549.262948,5.164150771386816,9475326676.715391,-0.10866191417527717,4,0.0,0.0,1675795.0,-0.0020118630552392
258,(주)에스마크,030270,2012.0,0,-1.4,10718.47,1672.87,0.13,-1.72,-3.21,-1.53,-5.03,-1.54,-18.74,99.87,103.67,0.41,2.55,0.75,10.53,2.38,3.28,3.93,3.83,265.43,30.52,60.1,43.94,30.45,69.55,362.41,71.63,2.6,52.67,8.54,-12.09,61.58,202.21,0.89,2.94,10.93,1.28,49.01,7.75,4.7,9.8,1.29,1.33,1.26,4.79,0.0,0.0,3339.0,0.0,98.4439377575103,0.0,0.2,16225.0,30.453475995742536,22.72281664892723,-5.33363384464449,-4.828666613785992,49609.0,-5.188576411597994,-5.140112552985259,-1.639344262295082,0.2272281664892723,1,0,-1.639344262295082,-79.1765980498375,0.0,0,0,1,0,1,0.2636761870508958,21745.0,-17124454368.228518,5.164150771386816,2410257128.307279,-2.34647994533975,2,5081.0,0.000433775725836,0.0,0.0
259,(주)드래곤플라이,030350,2018.0,1,-4.25,-14.23,1333.63,0.0,-136.31,-16.66,-24.75,-43.86,-26.57,-112.63,0.0,192.57,-20.44,20.92,-20.95,38.39,8.43,8.72,0.0,10.97,126.18,63.09,0.0,170.94,90.99,9.01,226.18,955.36,394.59,0.0,0.0,56.49,0.0,0.0,0.18,0.32,0.83,0.42,0.0,0.88,0.0,8.47,0.23,0.39,0.29,-95.97,0.0,0.0,-17375.0,0.0,7.858401880141011,0.0,0.47,9.0,90.99316445516686,0.04523522316043426,-37.17103047178497,-62.75794469665704,7343.0,-15.846232510575001,-15.754692043351836,-28.125,0.0004523522316043426,0,1,-28.125,667.9111809785812,0.0,0,1,0,0,1,0.0,17611.0,-550102815225.345,6.732754082511984,26171066267.63446,0.1840486691353129,4,-13.0,-9.519760716067389e-08,-148192.0,-0.0009281630400186
260,동원수산(주),030720,2013.0,1,-5.59,11616.68,886.01,-0.24,-6.72,-8.4,-6.83,-20.06,-7.77,-48.64,100.24,109.15,-0.01,0.76,-6.06,13.41,0.67,1.26,3.02,3.49,115.78,60.01,51.7,150.09,36.21,63.79,215.78,195.87,21.2,22.47,14.16,29.38,52.17,144.07,1.02,2.62,6.87,1.66,20.58,3.79,2.84,13.1,2.72,4.34,1.08,10.59,0.0,0.0,7883.0,0.0,-44.346909307602395,77.0,0.99,35611.0,36.21094232431765,29.320324399983534,11.586307008195215,49.84709480122324,48564.0,-2.774400353708412,-0.9493644085739208,2.336448598130841,0.29320324399983533,0,0,2.336448598130841,98.58285393573733,0.0,1,0,1,0,0,0.2767638017539598,43980.0,-80569974621.19762,11.05111200458137,11265645712.982634,-0.11701657989387786,0,-190534.0,-0.0075403855396852,12260.0,-0.0015631139287527
261,비케이탑스(주),030790,2013.0,1,-11.35,-63421.72,3562.21,6.35,-33.78,-24.57,-57.27,0.0,-71.7,-625.47,93.65,115.1,-0.62,0.72,-56.04,10.14,0.51,1.03,2.88,2.97,-46.14,29.43,16.32,41.7,0.0,159.15,45.99,41.19,9.36,243.59,836.47,-42.01,101.44,0.0,1.7,0.0,26.72,1.43,5.39,4.29,67.13,8.99,2.92,6.6,1.84,0.0,0.0,0.0,-156668.0,0.0,-33.3025109672734,0.0,0.2,180675.0,-59.14839816473595,38.93868658574541,-37.17103047178497,-62.75794469665704,157967.0,-71.80994602929837,52.69576559370196,-8.720930232558139,0.3893868658574541,0,0,-8.720930232558139,-11.35533259873572,0.0,1,0,1,0,0,0.2767638017539598,5935.0,71481829221.31947,1.6435971851249125,20067508947.71211,-6.674096949766128,0,-5854843.0,-0.0164750994589407,-146430.0,-0.0004452805932977
262,(주)아이즈비전,031310,2012.0,0,-6.02,16909.6,-148.23,9.38,0.85,-2.14,1.32,2.13,1.75,15.44,90.62,101.76,2.22,-0.1,1.16,9.66,-0.1,-0.43,4.64,4.06,701.53,53.69,30.41,115.95,62.68,37.32,749.11,228.78,61.71,130.55,35.97,30.22,9.64,15.38,1.57,2.52,18.27,4.16,26.7,4.65,9.88,8.47,3.11,6.28,2.14,74.23,0.0,0.0,46970.0,0.0,-34.32539383999639,0.0,0.22,2960.0,62.67784202429579,3.140416954007745,5.315202574359203,-0.8117376394495812,43648.0,6.644884107155752,-3.9121908268630436,10.256410256410255,0.03140416954007745,0,0,10.256410256410255,1150.943396226415,0.0,1,0,0,0,0,0.0,59078.0,-193177965355.5067,8.79447693097584,4054957296.9512796,0.8598308278919004,4,0.0,0.0,-40302.0,-0.0002314824768067
263,(주)콤텍시스템,031820,2014.0,0,-29.21,20022.65,-337.05,8.9,-1.82,-3.92,-2.87,-6.4,-3.22,-21.16,91.1,102.77,0.63,-0.18,-3.15,11.76,-0.17,-0.52,8.74,7.89,215.56,78.38,11.53,362.44,43.67,56.33,315.56,155.05,33.91,439.47,483.26,27.83,1.72,3.94,1.57,3.48,11.69,2.87,3.6,2.22,15.96,3.7,8.17,25.52,1.2,17.3,0.0,0.0,14437.0,0.0,-77.95554469956033,0.0,1.14,5183.0,43.665551381555865,4.435183679756292,-2.487441798367851,79.98080614203454,25270.0,-8.547054501138055,2.441132112859014,-19.143576826196472,0.04435183679756292,1,0,-19.143576826196472,-254.33152852977926,0.0,1,0,0,0,1,0.0,51028.0,-223077559290.2569,11.746672789184661,-9563250356.49187,0.5715132097500503,2,0.0,0.0,-140691.0,-0.0008561881529009
264,(주)엔에스엔,031860,2014.0,1,0.73,4060.9,485.15,23.75,5.8,1.6,4.61,6.28,4.68,5.07,76.25,96.74,-23.36,3.62,5.93,9.02,2.48,4.96,13.49,9.17,-11.72,29.98,45.26,42.81,77.5,22.5,88.27,153.46,46.19,36.82,12.61,10.44,12.08,15.59,0.36,0.5,0.43,1.37,28.09,2.53,4.05,8.45,0.48,5.32,0.78,-32.78,0.0,0.0,-8695.0,0.0,-26.209052678176185,0.0,1.03,911.0,77.49481477591955,2.3917666517892306,-1.3212777533096713,5.458248472505091,26671.0,6.949527156781042,91.0905699251051,-2.7777777777777777,0.023917666517892306,0,0,-2.7777777777777777,181.93674600586894,1.0,1,1,0,0,1,0.03312854853779378,29517.0,-120519254725.88461,0.3507149997138965,6501404609.459364,0.1503676694252063,4,0.0,0.0,35180.0,0.0008817680033169
265,(주)씨앤에스자산관리,032040,2015.0,1,0.03,168760.3,5025.91,8.42,-4.88,0.25,-3.42,-13.66,-5.89,-11.89,91.58,99.91,-2.37,2.37,-1.76,71.96,2.26,1.98,3.81,3.41,-8.6,17.94,9.32,21.86,18.47,81.53,86.39,36.72,8.69,326.73,0.0,-36.2,47.52,257.29,0.7,4.36,3.58,0.83,0.0,4.53,81.9,13.37,0.84,0.96,0.91,-1.79,0.0,0.0,-14960.0,46837.0,169.04477967920815,0.0,1.46,9946.0,18.46849759763061,3.2158769779939083,3.523670213656189,1.4584898400425088,253790.0,42.30299708512917,25.809531717037533,-5.0895050895050895,0.03215876977993908,1,0,-5.0895050895050895,-98.3091361193551,0.0,0,1,0,0,1,0.0034993927362648347,57119.0,-427110907963.61145,21.31214078892505,-4040277955.8394156,-1.2873801181186493,2,-2965737.0,-0.0132322241524721,-100804.0,-0.0004297903729859
266,롯데관광개발(주),032350,2012.0,1,0.14,-52503.39,6918.89,58.33,-140.42,1.41,-43.79,-168.31,-71.7,-625.47,38.91,97.95,-23.36,12.07,-40.02,11.59,4.93,5.14,7.69,7.68,30.05,14.09,0.0,16.55,6.03,93.97,130.05,36.72,2.93,0.0,0.0,-76.83,75.82,461.24,0.31,1.16,10.42,0.43,112.05,2.55,0.0,23.48,0.36,26.32,0.41,-443.93,0.0,0.0,-86465.0,0.0,-44.87033176377557,0.0,0.38,0.0,6.032557325398215,0.0,-36.45387483426619,-1.187214611872146,122701.0,-71.80994602929837,-1.0616994095915477,-12.760416666666666,0.0,1,0,-12.760416666666666,-117.17830266001043,0.0,1,0,0,0,1,0.0,8616.0,44316661498.157425,13.268854308850802,2324298968.061646,-0.8536101758323981,4,-780983.0,-0.0102068607917246,2450.0,9.375540083548836e-05
267,(주)케이엠더블유,032500,2015.0,1,-6.49,45753.96,6796.46,13.55,-21.75,-14.53,-15.52,-75.49,-17.42,-595.24,86.45,120.42,-2.91,3.09,-13.32,26.36,2.39,2.99,4.25,4.63,611.94,56.73,29.06,131.12,18.62,81.38,525.27,86.42,6.66,88.63,97.1,-8.91,50.72,272.4,0.71,2.72,27.31,0.97,5.56,1.9,3.96,4.23,1.61,1.77,0.61,-16.73,0.0,0.0,-7463.0,0.0,-19.144211096927624,0.0,0.72,39699.0,18.619738869515853,12.38248816304124,8.49280394167352,0.09278084357956562,138717.0,-41.399823304211246,4.318981022299628,-3.3821871476888385,0.1238248816304124,0,0,-3.3821871476888385,4.9409521792088125,0.0,1,0,1,0,0,0.03278076861574543,59696.0,-23211903590.691307,-0.947472877343674,2112449548.163903,-0.6912868515440469,0,-6145.0,-4.624089625229448e-05,147691.0,0.0015800349939378
268,(주)피델릭스,032580,2016.0,0,-8.77,1884.62,338.42,13.66,-16.3,-6.36,-17.95,-32.08,-19.07,-89.5,86.34,105.84,-0.52,0.6,-17.29,7.74,0.51,1.5,2.61,2.74,134.85,73.01,64.49,270.49,50.23,49.77,234.06,202.26,20.08,32.79,26.46,36.91,30.05,59.82,1.1,1.97,5.49,2.5,9.47,4.21,2.63,6.84,3.44,36.05,1.12,1.53,0.0,0.0,730.0,0.0,-75.48289261681357,0.0,27.0,6000.0,50.230597466558145,12.521129405872411,-12.26036803076078,-31.55913978494624,12934.0,-27.73724819117956,-13.901680339117442,0.0,0.1252112940587241,1,0,0.0,-54.98483316481294,1.0,1,0,1,1,1,0.08265209979207182,24071.0,-90623040644.22633,0.06138113708600749,1790062396.007042,0.22847735419972595,1,-2199.0,-2.1580504751476865e-05,-61094.0,-0.0017114334485347
269,(주)비엔지티,032790,2012.0,1,-5.52,-2433.99,478.16,4.31,-18.07,-10.95,-23.79,-51.88,-25.87,-72.35,95.69,109.25,-0.75,0.75,-22.8,9.01,0.62,1.93,8.17,10.08,24.82,56.86,6.72,131.8,37.76,62.24,102.75,100.83,3.77,764.83,757.74,0.47,26.33,69.72,1.32,2.69,3.95,2.58,5.84,2.49,38.33,5.67,3.02,7.94,1.31,-91.09,0.0,0.0,-14778.0,474.0,-47.96353762606672,0.0,0.0,1951.0,37.76303889056376,3.9212139483469,5.0237467018469655,62.73869756814101,21464.0,-34.82604322036838,-10.468601198812392,-55.06072874493927,0.039212139483469,1,1,-55.06072874493927,-116.33308623671856,0.0,1,0,0,0,1,0.0017423589683774113,18789.0,-18109863312.771606,8.167756805621416,6878866445.574214,-0.10122049439616099,0,0.0,0.0,-75023.0,-0.0006263905304268
270,(주)판타지오,032800,2013.0,1,-10.88,3119.26,-4.65,6.37,-41.95,-8.68,-18.62,-22.25,-23.08,-28.35,93.63,121.58,0.05,-0.05,-18.64,35.48,-0.03,-0.06,6.62,6.45,13.2,68.69,15.01,219.44,63.58,36.42,113.2,215.81,87.17,38.38,77.05,36.86,14.92,23.47,0.44,0.67,0.86,1.31,4.94,0.75,3.91,9.63,1.5,3.83,0.44,-86.62,0.0,0.0,-12481.0,0.0,-72.10411198600175,0.0,0.36,197.0,63.57567129743262,0.9670610181139856,-19.68538085475477,11.581469648562301,6377.0,-24.83895304973594,3.1818643895496592,10.429447852760736,0.009670610181139856,1,0,10.429447852760736,-218.5540950455005,0.0,1,0,0,0,1,0.0,12952.0,-361274234415.5705,8.996125901199314,4744097001.23057,0.4714027728939943,3,17.0,-2.93515045311745e-06,-6729.0,-3.244641953221226e-05
271,(주)우리기술,032820,2013.0,1,-4.33,5135.02,1512.19,20.95,-47.16,-7.84,-10.09,-18.03,-10.55,-24.21,79.05,137.6,-7.74,7.74,-8.44,27.68,5.0,2.92,3.86,4.22,24.05,26.75,13.51,36.52,40.7,59.3,124.04,94.84,18.35,110.68,21.28,-1.46,45.94,112.87,0.21,0.49,0.64,0.38,18.74,0.87,5.45,4.32,0.3,0.39,0.38,-60.87,0.0,0.0,-25220.0,0.0,74.18560087599234,0.0,2.24,23643.0,40.70054628796283,24.743077212884863,9.582788596068717,19.538445177071146,69993.0,-3.858894492237714,-12.142728743483731,-1.7391304347826086,0.24743077212884862,1,0,-1.7391304347826086,-26.24983852215476,0.0,0,0,1,0,1,0.22523590602634921,38891.0,-62535204312.20481,8.405309314463894,7018021223.529094,-0.838910544707751,0,-645756.0,-0.0019016690762316,-738587.0,-0.0015059821597721
272,(주)휴먼엔,032860,2013.0,1,-4.26,-18431.86,5500.54,-7.75,-14.41,-21.15,-25.5,-139.86,-34.74,-129.79,107.75,111.98,-2.79,2.79,-20.57,0.97,2.39,6.04,8.11,8.35,-26.55,39.71,25.94,65.85,17.14,82.86,63.76,55.23,0.47,151.87,172.47,-32.18,58.55,341.68,1.77,9.7,9.01,2.16,11.48,6.52,9.9,13.96,3.22,5.34,1.57,-183.13,0.0,0.0,-36653.0,2059.0,-0.05818491449655857,0.0,0.44,10653.0,17.136130136986303,9.120719178082192,10.082750560781136,7.315430591800657,70424.0,-2.9905001938735944,8.309033898398159,-48.97959183673469,0.09120719178082191,0,1,-48.97959183673469,599.7288748305467,0.0,0,0,1,0,1,0.04361525022382197,20015.0,24984690580.349365,-3.4175514570187913,14885787668.768126,-0.8643326143303091,0,-200667.0,-0.000357727708241,-102548.0,-0.0002345264789712
