,거래소코드,회계년도,시가총액
1050,003280,2011,51550090470
1051,066900,2011,51402576780
1052,054450,2011,51391589400
1053,023460,2011,51336000000
1054,014280,2011,51230420200
1055,047820,2011,51224360000
1056,071090,2011,51133894400
1057,007610,2011,51120000000
1058,134380,2011,50900388500
1059,002200,2011,50800000000
1060,068930,2011,50551654440
1061,014470,2011,50456102400
1062,065350,2011,50400000000
1063,075130,2011,50355200000
1064,079940,2011,50305951800
1065,027970,2011,50276506350
1066,002795,2011,50261406000
1067,062860,2011,50162936250
1068,039790,2011,50074549920
1069,000360,2011,50020997850
1070,041440,2011,49844550000
1071,038870,2011,49711949420
1072,002230,2011,49630000000
1073,054210,2011,49602262000
1074,053260,2011,49514400000
1075,102120,2011,49498116255
1076,039850,2011,49492368640
1077,002310,2011,49420778800
1078,009440,2011,49356956000
1079,027740,2011,49351123500
1080,050120,2011,49277078600
1081,063570,2011,49270000000
1082,000950,2011,49224000000
1083,060570,2011,49087600100
1084,007800,2011,49024386000
1085,001020,2011,48981676800
1086,039420,2011,48792554600
1087,045970,2011,48790763010
1088,024740,2011,48728160000
1089,036800,2011,48500000000
1090,011320,2011,48494944450
1091,021880,2011,48458126980
1092,077500,2011,48340782270
1093,065170,2011,48327170580
1094,900070,2011,48301613360
1095,006060,2011,48294360000
1096,050540,2011,48281015580
1097,045260,2011,48278718040
1098,039340,2011,48185000000
1099,001470,2011,48016122000
1100,064290,2011,47985104910
1101,084670,2011,47868600000
1102,069730,2011,47808000000
1103,005860,2011,47736374075
1104,134780,2011,47734500000
1105,011300,2011,47476313100
1106,120030,2011,47413442700
1107,007280,2011,47350000000
1108,000250,2011,47200000000
1109,090540,2011,47104000000
1110,025820,2011,46818800000
1111,009070,2011,46800000000
1112,023450,2011,46530957200
1113,073010,2011,46464662040
1114,122290,2011,46337200000
1115,032820,2011,46263020902
1116,002600,2011,46260000000
1117,018500,2011,46230000000
1118,063170,2011,46049775000
1119,050890,2011,45958910000
1120,049800,2011,45900000000
1121,120115,2011,45392904000
1122,128660,2011,45291741930
1123,043590,2011,45240000000
1124,003610,2011,45064505850
1125,025610,2011,44950000000
1126,053050,2011,44929912500
1127,065690,2011,44928000000
1128,119860,2011,44880000000
1129,025530,2011,44652683920
1130,005305,2011,44640000000
1131,058610,2011,44612268320
1132,053620,2011,44376000000
1133,085370,2011,44325779580
1134,008870,2011,44300000000
1135,097870,2011,44254000000
1136,047080,2011,44248295780
1137,003080,2011,44144100000
1138,019990,2011,44097515500
1139,039230,2011,44077206030
1140,001045,2011,44074348500
1141,032540,2011,44059747500
1142,044450,2011,44053172000
1143,035620,2011,43742485710
1144,016570,2011,43655202900
1145,004980,2011,43653461400
1146,032040,2011,43584780250
1147,023350,2011,43471500000
1148,051710,2011,43413411300
1149,032940,2011,43343140000
1150,009190,2011,43340943744
1151,024830,2011,43336500000
1152,038110,2011,43320000000
1153,028300,2011,43232828100
1154,006390,2011,43182720000
1155,117670,2011,43176816000
1156,046840,2011,43171080144
1157,037350,2011,42900000000
1158,131220,2011,42875008800
1159,001840,2011,42840720000
1160,094860,2011,42787686900
1161,114450,2011,42750000000
1162,008800,2011,42635184680
1163,121800,2011,42628275000
1164,004910,2011,42624000000
1165,023790,2011,42601493000
1166,010770,2011,42560106060
1167,037460,2011,42422392500
1168,123750,2011,42421160120
1169,105740,2011,42398993270
1170,140890,2011,42376250000
1171,013340,2011,42275311875
1172,014940,2011,42192137790
1173,067900,2011,42184716000
1174,068150,2011,42060464355
1175,110500,2011,42045500000
1176,039290,2011,42035383630
1177,114630,2011,42034538470
1178,026040,2011,42016251560
1179,039020,2011,41978338540
1180,033230,2011,41866549400
1181,088800,2011,41856058800
1182,004450,2011,41794952600
1183,016670,2011,41722744825
1184,043200,2011,41614258000
1185,083310,2011,41606588000
1186,054340,2011,41580000000
1187,039010,2011,41572500000
1188,045660,2011,41480000000
1189,086830,2011,41418000000
1190,039310,2011,41369666795
1191,115450,2011,41322980860
1192,026940,2011,41300000000
1193,053700,2011,41270308330
1194,073640,2011,41220000000
1195,001810,2011,41175750000
1196,003465,2011,41069598750
1197,033100,2011,41049756000
1198,006340,2011,41000516942
1199,023440,2011,41000000000
1200,091580,2011,40944556250
1201,066670,2011,40873778900
1202,000590,2011,40868662800
1203,122690,2011,40837500000
1204,074000,2011,40770374610
1205,090710,2011,40690096200
1206,007480,2011,40658417520
1207,003160,2011,40641334425
1208,018700,2011,40511194550
1209,130580,2011,40502000000
1210,064820,2011,40500000000
1211,080440,2011,40307280090
1212,078150,2011,40202729540
1213,065450,2011,40180000000
1214,002460,2011,40153830000
1215,015200,2011,40133108340
1216,054780,2011,40018766400
1217,007980,2011,39910050000
1218,092070,2011,39653875800
1219,019490,2011,39600062600
1220,006125,2011,39580606250
1221,009300,2011,39557700000
1222,017370,2011,39480000000
1223,006200,2011,39396937515
1224,023900,2011,39312000000
1225,008250,2011,39210570720
1226,023600,2011,39200000000
1227,088130,2011,39138000000
1228,042600,2011,39072140230
1229,066130,2011,38976000000
1230,082390,2011,38830289355
1231,092460,2011,38790000000
1232,043260,2011,38714469220
1233,079370,2011,38656800000
1234,010170,2011,38635643480
1235,100660,2011,38619000000
1236,069410,2011,38610000000
1237,081970,2011,38592000000
1238,000650,2011,38588940000
1239,004310,2011,38500000000
1240,061250,2011,38380573975
1241,016600,2011,38320017600
1242,036180,2011,38316125550
1243,050760,2011,38311586400
1244,008420,2011,38239036825
1245,011700,2011,38124227425
1246,006890,2011,38106000000
1247,051490,2011,38056000000
1248,115530,2011,38038514100
1249,066310,2011,37997075700
1250,069140,2011,37928000000
1251,015710,2011,37865880000
1252,070300,2011,37859694360
1253,052020,2011,37857500000
1254,090470,2011,37766780000
1255,048430,2011,37728000000
1256,002250,2011,37652896050
1257,037400,2011,37611000000
1258,007370,2011,37440000000
1259,000157,2011,37365372000
1260,044340,2011,37277760000
1261,009380,2011,37246630080
1262,076080,2011,37246434120
1263,006490,2011,37133128800
1264,011690,2011,37110733620
1265,070480,2011,37103660000
1266,122750,2011,37053800000
1267,101160,2011,37030000000
1268,033340,2011,37003229955
1269,063440,2011,36900000000
1270,027050,2011,36880000000
1271,061040,2011,36764062500
1272,053590,2011,36621737230
1273,066620,2011,36562500000
1274,096870,2011,36457016400
1275,001380,2011,36445541310
1276,078935,2011,36410450400
1277,039670,2011,36255063560
1278,023810,2011,36050000000
1279,091970,2011,36036000000
1280,014990,2011,35713394970
1281,137940,2011,35708576000
1282,025950,2011,35700000000
1283,046070,2011,35593423660
1284,033180,2011,35559480795
1285,014160,2011,35526159020
1286,064520,2011,35522063379
1287,002670,2011,35520625128
1288,008470,2011,35496000000
1289,001260,2011,35303948280
1290,004200,2011,35300000000
1291,032580,2011,35255836890
1292,005870,2011,35209011900
1293,002360,2011,35118258680
1294,008700,2011,34937543460
1295,002720,2011,34923183300
1296,094280,2011,34905764000
1297,015260,2011,34855978240
1298,038120,2011,34847226840
1299,118000,2011,34820602332
1300,123570,2011,34815000000
1301,054220,2011,34805479015
1302,090740,2011,34800000000
1303,093320,2011,34800000000
1304,054930,2011,34500000000
1305,042040,2011,34467064110
1306,065710,2011,34453500000
1307,049120,2011,34422298200
1308,052710,2011,34378200000
1309,139670,2011,34320354180
1310,058820,2011,34299162000
1311,053110,2011,34130019656
1312,023960,2011,34092889700
1313,069110,2011,34067806080
1314,005450,2011,34060769150
1315,078350,2011,33950000000
1316,085910,2011,33798618700
1317,036170,2011,33734732680
1318,060900,2011,33693552800
1319,011420,2011,33652457160
1320,074610,2011,33585289080
1321,079000,2011,33495000000
1322,080010,2011,33390000000
1323,008900,2011,33357195781
1324,038540,2011,33098131764
1325,078890,2011,33006695760
1326,006740,2011,32856000000
1327,025890,2011,32796851100
1328,066980,2011,32783772160
1329,071280,2011,32760000000
1330,013810,2011,32621363240
1331,007460,2011,32617736320
1332,033290,2011,32588901855
1333,025440,2011,32475293202
1334,039240,2011,32450000000
1335,081150,2011,32311895000
1336,115570,2011,32238000000
1337,018310,2011,32144000000
1338,033540,2011,32136800000
1339,001275,2011,32100000000
1340,065530,2011,31874580000
1341,115610,2011,31865125680
1342,033320,2011,31825529280
1343,036630,2011,31786869414
1344,039610,2011,31740800000
1345,001570,2011,31679412940
1346,014200,2011,31634647200
1347,053810,2011,31538640420
1348,037630,2011,31535720375
1349,109080,2011,31505240000
1350,098400,2011,31413123885
1351,096350,2011,31360000000
1352,00341D,2011,31280400000
1353,073070,2011,31102500000
1354,010470,2011,31087100000
1355,037270,2011,31053125000
1356,004367,2011,30982321500
1357,025880,2011,30840598480
1358,027040,2011,30694610466
1359,000220,2011,30673427000
1360,049830,2011,30629899440
1361,046390,2011,30629439456
1362,019590,2011,30583844660
1363,057540,2011,30511887300
1364,086390,2011,30490373760
1365,038070,2011,30487000000
1366,081220,2011,30372323850
1367,006050,2011,30312996120
1368,018680,2011,30312500000
1369,126700,2011,30272650000
1370,078140,2011,30252808660
1371,088700,2011,30240000000
1372,004270,2011,30237153600
1373,038680,2011,30221404200
1374,032420,2011,30016305835
1375,123160,2011,29946000000
1376,002797,2011,29872640000
1377,019540,2011,29864835000
1378,126600,2011,29812000000
1379,014300,2011,29799000000
1380,002220,2011,29784000000
1381,002760,2011,29710400000
1382,101330,2011,29655000000
1383,094970,2011,29644384800
1384,006140,2011,29600000000
1385,049430,2011,29541720000
1386,041460,2011,29506467375
1387,002210,2011,29473790175
1388,032080,2011,29327464000
1389,079190,2011,29268621200
1390,099830,2011,29240000000
1391,038460,2011,29168584020
1392,047440,2011,29164816395
1393,051980,2011,29145030750
1394,050860,2011,29137500000
1395,078590,2011,29090877010
1396,009010,2011,28977582300
1397,019010,2011,28920000000
1398,052650,2011,28872680000
1399,010240,2011,28773495160
1400,004830,2011,28772800000
1401,003475,2011,28729671700
1402,122800,2011,28728000000
1403,014570,2011,28710000000
1404,053330,2011,28705763880
1405,004740,2011,28649395180
1406,037070,2011,28644000000
1407,065610,2011,28566599202
1408,900130,2011,28442920000
1409,026150,2011,28435245830
1410,006110,2011,28435000000
1411,068940,2011,28414054830
1412,001310,2011,28406400000
1413,086670,2011,28287000000
1414,073570,2011,28274871000
1415,036810,2011,28266021225
1416,008370,2011,28200000000
1417,131180,2011,28176000000
1418,064800,2011,28155465000
1419,036690,2011,28068009375
1420,089790,2011,28019610000
1421,021040,2011,27996804000
1422,004720,2011,27948976304
1423,042940,2011,27792482640
1424,014910,2011,27788392440
1425,006920,2011,27736800000
1426,014970,2011,27678750000
1427,035460,2011,27527692800
1428,095270,2011,27451207500
1429,045050,2011,27448741305
1430,083550,2011,27442102800
1431,082930,2011,27407752200
1432,011560,2011,27378000000
1433,123690,2011,27315600000
1434,057680,2011,27262926920
1435,038950,2011,27226053325
1436,057880,2011,27203648175
1437,037230,2011,27125000000
1438,032980,2011,27120630705
1439,081580,2011,27119500000
1440,033110,2011,27116335610
1441,009460,2011,27087134096
1442,058420,2011,26878602240
1443,083450,2011,26846400000
1444,131030,2011,26825000000
1445,041190,2011,26796000000
1446,014130,2011,26760000000
1447,101790,2011,26750000000
1448,075970,2011,26680000000
1449,101990,2011,26670000000
1450,096630,2011,26650560040
1451,092300,2011,26650000000
1452,054940,2011,26611748800
1453,123410,2011,26559360000
1454,104110,2011,26531645000
1455,009470,2011,26488349100
1456,098120,2011,26268340560
1457,005750,2011,26100000000
1458,002870,2011,26009272800
1459,053950,2011,25995502500
1460,067770,2011,25903489405
1461,064480,2011,25868625000
1462,049520,2011,25803944550
1463,009320,2011,25735652873
1464,008110,2011,25649142915
1465,048470,2011,25550000000
1466,007190,2011,25488186510
1467,054090,2011,25393902200
1468,080470,2011,25331000000
1469,036670,2011,25300000000
1470,004100,2011,25249600000
1471,131090,2011,25203000000
1472,136510,2011,25200000000
1473,068050,2011,25066233060
1474,004410,2011,25045078000
1475,078780,2011,24990937890
1476,052770,2011,24910012160
1477,031820,2011,24907846412
1478,024890,2011,24810248959
1479,019180,2011,24750000000
1480,023770,2011,24744503680
1481,039440,2011,24723026850
1482,037320,2011,24681704174
1483,095300,2011,24631750000
1484,043220,2011,24599254851
1485,098660,2011,24585813150
1486,036260,2011,24507408160
1487,038530,2011,24478548705
1488,106080,2011,24346496860
1489,001070,2011,24274000000
1490,049480,2011,24262295655
1491,007770,2011,24254100000
1492,000105,2011,24209270000
1493,021080,2011,24192000000
1494,058730,2011,24132500000
1495,012620,2011,23980000000
1496,096690,2011,23825000000
1497,001880,2011,23760000000
1498,108675,2011,23640357000
1499,068330,2011,23537760000
1500,017250,2011,23519999160
1501,000520,2011,23512500000
1502,066430,2011,23508815834
1503,011800,2011,23508723199
1504,089150,2011,23495500000
1505,008720,2011,23474880000
1506,043910,2011,23399599054
1507,025980,2011,23355898375
1508,049630,2011,23292909295
1509,105070,2011,23262600000
1510,025620,2011,23240193930
1511,138440,2011,23200000000
1512,114190,2011,23161000000
1513,001000,2011,23063663000
1514,090080,2011,23040000000
1515,128910,2011,23001000000
1516,027830,2011,23000000000
1517,048550,2011,22979516016
1518,003605,2011,22946400000
1519,077280,2011,22943456250
1520,067130,2011,22935972150
1521,123290,2011,22918700000
1522,066110,2011,22797000000
1523,138610,2011,22778077970
1524,042520,2011,22775393200
1525,041590,2011,22717201935
1526,134790,2011,22700000000
1527,080180,2011,22642152000
1528,134060,2011,22626500000
1529,012280,2011,22593090516
1530,035290,2011,22522922444
1531,024060,2011,22500000000
1532,109820,2011,22483520000
1533,033250,2011,22397208750
1534,056810,2011,22382880000
1535,093240,2011,22297121775
1536,016140,2011,22275000000
1537,011330,2011,22271138780
1538,006580,2011,22258650000
1539,031860,2011,22251164281
1540,030790,2011,22249600000
1541,013360,2011,22175486080
1542,073190,2011,22170794100
1543,000420,2011,22161738000
1544,016920,2011,22158533440
1545,021650,2011,22153600000
1546,037950,2011,22135973785
1547,091340,2011,22041000000
1548,051170,2011,21979093400
1549,012600,2011,21952177260
1550,009620,2011,21910000000
1551,010420,2011,21880750080
1552,089140,2011,21866000000
1553,041060,2011,21825089360
1554,100030,2011,21803860960
1555,122350,2011,21726170000
1556,046110,2011,21717539350
1557,002530,2011,21710177280
1558,101240,2011,21642500000
